8.11903007E+016 1.11713962E+000 1.08299264E+000 1.07749086E+000
8.14370797E+016 1.11666283E+000 1.08256662E+000 1.07709688E+000
8.16838588E+016 1.11618891E+000 1.08214386E+000 1.07670586E+000
8.19306378E+016 1.11571783E+000 1.08172431E+000 1.07631778E+000
8.21774168E+016 1.11524957E+000 1.08130795E+000 1.07593260E+000
8.24241959E+016 1.11478410E+000 1.08089475E+000 1.07555030E+000
8.26709749E+016 1.11432141E+000 1.08048467E+000 1.07517084E+000
8.29177539E+016 1.11386147E+000 1.08007769E+000 1.07479421E+000
8.31645329E+016 1.11340426E+000 1.07967376E+000 1.07442037E+000
8.34113120E+016 1.11294976E+000 1.07927287E+000 1.07404929E+000
8.36580910E+016 1.11249794E+000 1.07887498E+000 1.07368095E+000
8.39048700E+016 1.11204879E+000 1.07848006E+000 1.07331532E+000
8.41516491E+016 1.11160228E+000 1.07808809E+000 1.07295237E+000
8.43984281E+016 1.11115840E+000 1.07769903E+000 1.07259208E+000
8.46452071E+016 1.11071711E+000 1.07731285E+000 1.07223442E+000
8.48919861E+016 1.11027841E+000 1.07692953E+000 1.07187937E+000
8.51387652E+016 1.10984227E+000 1.07654904E+000 1.07152690E+000
8.53855442E+016 1.10940867E+000 1.07617135E+000 1.07117698E+000
8.56323232E+016 1.10897759E+000 1.07579644E+000 1.07082960E+000
8.58791023E+016 1.10854901E+000 1.07542427E+000 1.07048472E+000
8.61258813E+016 1.10812291E+000 1.07505483E+000 1.07014232E+000
8.63726603E+016 1.10769927E+000 1.07468808E+000 1.06980239E+000
8.66194394E+016 1.10727808E+000 1.07432400E+000 1.06946489E+000
8.68662184E+016 1.10685931E+000 1.07396256E+000 1.06912980E+000
8.71129974E+016 1.10644295E+000 1.07360374E+000 1.06879710E+000
8.73597764E+016 1.10602897E+000 1.07324752E+000 1.06846676E+000
8.76065555E+016 1.10561737E+000 1.07289386E+000 1.06813877E+000
8.78533345E+016 1.10520811E+000 1.07254275E+000 1.06781311E+000
8.81001135E+016 1.10480118E+000 1.07219415E+000 1.06748974E+000
8.83468926E+016 1.10439657E+000 1.07184805E+000 1.06716865E+000
8.85936716E+016 1.10399425E+000 1.07150442E+000 1.06684982E+000
8.88404506E+016 1.10359422E+000 1.07116325E+000 1.06653323E+000
8.90872296E+016 1.10319644E+000 1.07082449E+000 1.06621885E+000
8.93340087E+016 1.10280091E+000 1.07048814E+000 1.06590666E+000
8.95807877E+016 1.10240761E+000 1.07015417E+000 1.06559665E+000
8.98275667E+016 1.10201651E+000 1.06982256E+000 1.06528879E+000
9.00743458E+016 1.10162761E+000 1.06949329E+000 1.06498307E+000
9.03211248E+016 1.10124089E+000 1.06916633E+000 1.06467947E+000
9.05679038E+016 1.10085633E+000 1.06884166E+000 1.06437795E+000
9.08146829E+016 1.10047391E+000 1.06851926E+000 1.06407852E+000
9.10614619E+016 1.10009363E+000 1.06819912E+000 1.06378114E+000
9.13082409E+016 1.09971545E+000 1.06788120E+000 1.06348580E+000
9.15550199E+016 1.09933937E+000 1.06756549E+000 1.06319247E+000
9.18017990E+016 1.09896537E+000 1.06725197E+000 1.06290115E+000
9.20485780E+016 1.09859344E+000 1.06694062E+000 1.06261182E+000
9.22953570E+016 1.09822356E+000 1.06663142E+000 1.06232444E+000
9.25421361E+016 1.09785571E+000 1.06632435E+000 1.06203902E+000
9.27889151E+016 1.09748989E+000 1.06601939E+000 1.06175552E+000
9.30356941E+016 1.09712607E+000 1.06571652E+000 1.06147394E+000
9.32824731E+016 1.09676423E+000 1.06541572E+000 1.06119425E+000
9.35292522E+016 1.09640438E+000 1.06511697E+000 1.06091645E+000
9.37760312E+016 1.09604649E+000 1.06482026E+000 1.06064050E+000
9.40228102E+016 1.09569054E+000 1.06452557E+000 1.06036640E+000
9.42695893E+016 1.09533653E+000 1.06423287E+000 1.06009412E+000
9.45163683E+016 1.09498444E+000 1.06394215E+000 1.05982366E+000
9.47631473E+016 1.09463425E+000 1.06365340E+000 1.05955500E+000
9.50099264E+016 1.09428595E+000 1.06336658E+000 1.05928812E+000
9.52567054E+016 1.09393953E+000 1.06308170E+000 1.05902300E+000
9.55034844E+016 1.09359497E+000 1.06279873E+000 1.05875963E+000
